molecule_chembl_id,canonical_smiles,standard_value,units
CHEMBL402011,C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4ccccn4)c3)c12)C(=O)N(C)C,90.0,uM
CHEMBL272929,NC(=O)COc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,180.0,uM
CHEMBL429760,Cc1ccc(Oc2ccc(Nc3ncnc4cccc(O[C@@H](C)C(=O)N(C)C)c34)cc2C)cn1,30.0,uM
CHEMBL430410,Cc1ccc(Oc2ccc(Nc3ncnc4cccc(O[C@@H](C)C(=O)N(C)CCO)c34)cc2C)cn1,78.0,uM
CHEMBL257478,Cc1ccc(Oc2ccc(Nc3ncnc4cccc(O[C@H](C)C(=O)N(C)CCO)c34)cc2C)cn1,69.0,uM
CHEMBL257477,COCCN(C)C(=O)[C@@H](C)Oc1cccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c12,120.0,uM
CHEMBL271668,Cc1ccc(Oc2ccc(Nc3ncnc4cccc(O[C@H](C)C(=O)NCCO)c34)cc2C)cn1,200.0,uM
CHEMBL411799,COc1cc(Nc2ncnc3cccc(O[C@H](C)C(=O)N4CCOCC4)c23)ccc1Oc1ccc(C)nc1,23.0,uM
CHEMBL402798,Cc1ccc(Oc2ccc(Nc3ncnc4cccc(O[C@H](C)C(=O)N5CCOCC5)c34)cc2Cl)cn1,27.0,uM
CHEMBL430407,Cc1ccc(Oc2ccc(Nc3ncnc4cccc(O[C@@H](C)C(=O)N5CCOCC5)c34)cc2C)cn1,35.0,uM
CHEMBL402507,Cc1ccc(Oc2ccc(Nc3ncnc4cccc(O[C@H](C)C(=O)N5CCOCC5)c34)cc2C)cn1,22.0,uM
CHEMBL255337,Cc1ccc(Oc2ccc(Nc3ncnc4cccc(OCC(=O)N(C)CCO)c34)cc2C)cn1,130.0,uM
CHEMBL403594,CNC(=O)[C@@H](C)Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,66.0,uM
CHEMBL255968,C[C@H](Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C(=O)N(C)C,43.0,uM
CHEMBL428777,C[C@@H](Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C(=O)N(C)C,34.0,uM
CHEMBL403774,C[C@@H](Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C(=O)N1CCOCC1,19.0,uM
CHEMBL256060,C[C@H](Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C(=O)N(C)CCO,79.0,uM
CHEMBL258313,C[C@@H](Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C(=O)N(C)CCO,31.0,uM
CHEMBL258352,CN1CCN(C(=O)COc2cccc3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,350.0,uM
CHEMBL258354,O=C(COc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)N1CCOCC1,140.0,uM
CHEMBL258353,CN(CCO)C(=O)COc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,120.0,uM
CHEMBL255376,OC1CCN(CCOc2n[nH]c3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c23)CC1,1.0,uM
CHEMBL272935,CN1CCN(CCCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,4.0,uM
CHEMBL257860,OC1CCN(CCCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,6.0,uM
CHEMBL257859,Clc1cc(Nc2ncnc3[nH]nc(OCCCN4CCOCC4)c23)ccc1OCc1ccccn1,1.0,uM
CHEMBL257861,OCCOc1n[nH]c2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,4.0,uM
CHEMBL271705,Clc1cc(Nc2ncnc3[nH]nc(OCCN4CCOCC4)c23)ccc1OCc1ccccn1,1.0,uM
CHEMBL411897,COC1CCN(CCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,4.0,uM
CHEMBL270448,Clc1cc(Nc2ncnc3[nH]nc(OCCN4CCCCCO4)c23)ccc1OCc1ccccn1,1.0,uM
CHEMBL257430,Clc1cc(Nc2ncnc3[nH]nc(OCCN4CCNCC4)c23)ccc1OCc1ccccn1,3.0,uM
CHEMBL402553,Clc1cc(Nc2ncnc3[nH]nc(OCCN4CCCC4)c23)ccc1OCc1ccccn1,2.0,uM
CHEMBL258270,CC(=O)N1CCN(CCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,1.0,uM
CHEMBL258282,CN1CCN(CCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,1.0,uM
CHEMBL255135,CNCCOc1n[nH]c2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,3.0,uM
CHEMBL401713,COc1cc(Nc2ncnc3[nH]nc(OCCN4CCC(O)CC4)c23)ccc1OCc1ccccn1,17.0,uM
CHEMBL402339,COc1cc(Nc2ncnc3[nH]nc(OCCN4CCC(O)CC4)c23)ccc1OCc1cccc(F)c1,3.0,uM
CHEMBL257873,Cc1ccc(Oc2ccc(Nc3ncnc4[nH]nc(OCCN5CCC(O)CC5)c34)cc2F)cn1,5.0,uM
CHEMBL257872,Cc1ccc(Oc2ccc(Nc3ncnc4[nH]nc(OCCN5CCC(O)CC5)c34)cc2C)cn1,11.0,uM
CHEMBL403435,Cc1cc(Nc2ncnc3[nH]nc(OCCN4CCC(O)CC4)c23)ccc1OCc1ccccn1,5.0,uM
CHEMBL438536,Cc1cc(Nc2ncnc3[nH]nc(OCCN4CCC(O)CC4)c23)ccc1OCc1cccc(F)c1,1.0,uM
CHEMBL255170,Cc1ccc(Oc2ccc(Nc3ncnc4[nH]nc(OCCN5CCC(O)CC5)c34)cc2Cl)cn1,1.0,uM
CHEMBL404405,OC1CCN(CCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,5.0,uM
CHEMBL255871,CO/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,12.0,uM
CHEMBL255237,COCCO/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,6.0,uM
CHEMBL255236,COc1ccccc1CO/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,435.0,uM
CHEMBL255438,Nc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1/C=N/OCc1ccccc1,95.0,uM
CHEMBL402293,CC(C)O/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,25.0,uM
CHEMBL430031,CC(C)CO/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,173.0,uM
CHEMBL402294,CCO/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,7.0,uM
CHEMBL256295,Nc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1/C=N/O,42.0,uM
CHEMBL256297,CO/N=C/c1c(N)ncnc1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,18.0,uM
CHEMBL257815,CO/N=C/c1c(N)ncnc1Nc1ccc(OCc2ccccc2)c(Cl)c1,153.0,uM
CHEMBL257814,CO/N=C/c1c(N)ncnc1Nc1ccc2c(c1)CCN2Cc1cccc(F)c1,255.0,uM
CHEMBL402316,CO/N=C/c1c(N)ncnc1Nc1ccc2[nH]c(Cc3cccc(F)c3)nc2c1,76.0,uM
CHEMBL257816,CO/N=C/c1c(N)ncnc1Nc1ccc2c(ccn2Cc2cccc(F)c2)c1,27.0,uM
CHEMBL256527,CO/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2ccc(F)cc2)c1,189.0,uM
CHEMBL255865,CO/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(C#N)c2)c1,44.0,uM
CHEMBL255656,CO/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(Cl)c2)c1,30.0,uM
CHEMBL402113,CO/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2ccccc2)c1,22.0,uM
CHEMBL255866,CO/N=C/c1c(N)ncnc1Nc1ccc2[nH]ncc2c1,4123.0,uM
CHEMBL255291,CO/N=C/c1c(N)ncnc1NCc1ccc(F)c(Cl)c1,5220.0,uM
CHEMBL402149,CO/N=C/c1c(N)ncnc1Nc1cccc(Br)c1,557.0,uM
CHEMBL255490,CO/N=C/c1c(N)ncnc1Nc1ccc(F)c(Cl)c1,204.0,uM
CHEMBL472545,Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1-c1nnc(CCN2CCOCC2)o1,80.0,uM
CHEMBL472544,Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1C(=O)NNC(=O)CCN1CCOCC1,5700.0,uM
CHEMBL511478,NNC(=O)c1c(N)ncnc1Nc1ccc(OCc2ccccc2)c(Cl)c1,146.0,uM
CHEMBL500591,N#Cc1c(N)ncnc1Nc1ccc(OCc2ccccc2)c(Cl)c1,470.0,uM
CHEMBL472383,COc1ccc(NC(=O)c2c(N)ncnc2Nc2ccc(OCc3ccccc3)c(Cl)c2)cc1,100000.0,uM
CHEMBL472382,Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1C(=O)OCc1cccc(F)c1,100000.0,uM
CHEMBL452727,CCN(CC)C(=O)c1c(N)ncnc1Nc1ccc(OCc2ccccc2)c(Cl)c1,100000.0,uM
CHEMBL517745,COCCNC(=O)c1c(N)ncnc1Nc1ccc(OCc2ccccc2)c(Cl)c1,100000.0,uM
CHEMBL461115,COc1ccc(CCNC(=O)c2c(N)ncnc2Nc2ccc(OCc3ccccc3)c(Cl)c2)cc1,100000.0,uM
CHEMBL518646,Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1C(=O)NCCN1CCOCC1,10000.0,uM
CHEMBL462343,Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1C(=O)NCCN1CCCCC1,10000.0,uM
CHEMBL461114,Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1C(=O)Nc1ccccc1,776.0,uM
CHEMBL461113,Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1C(=O)OCCN1CCOCC1,1530.0,uM
CHEMBL516487,COC(=O)c1c(N)ncnc1Nc1ccc(OCc2ccccc2)c(Cl)c1,100.0,uM
CHEMBL512391,Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1C(=O)O,776.0,uM
CHEMBL485745,Fc1ccc(-c2nn3ccccc3c2-c2ccncc2)cc1,10000.0,uM
CHEMBL474347,Fc1cc(-c2nc3ccccc3s2)ccc1Nc1ncnc2ccsc12,10000.0,uM
CHEMBL474346,Clc1cc(Nc2ncnc3ccsc23)ccc1-c1nc2ccccc2s1,10000.0,uM
CHEMBL514929,COc1cc(Nc2ncnc3ccsc23)ccc1-c1nc2ccccc2s1,10000.0,uM
CHEMBL472946,c1ccc2sc(-c3ccc(Nc4ncnc5ccsc45)cc3)nc2c1,10000.0,uM
CHEMBL475352,COc1cc(Nc2ncnc3[nH]cnc23)ccc1-c1nc2ccccc2s1,10000.0,uM
CHEMBL475351,COc1nc(Nc2ccc(-c3nc4ccccc4s3)c(OC)c2)c2cc[nH]c2n1,10000.0,uM
CHEMBL462338,COc1nc(Nc2ccc(-c3nc4ccccc4s3)cc2)c2cc[nH]c2n1,10000.0,uM
CHEMBL461110,COc1cc(Nc2nccc(Nc3cc(C)[nH]n3)n2)ccc1-c1nc2ccccc2s1,10000.0,uM
CHEMBL459886,CN1CCN(c2ccnc(Nc3ccc(-c4nc5ccccc5s4)cc3)n2)CC1,10000.0,uM
CHEMBL462160,CNc1ccnc(Nc2ccc(-c3nc4ccccc4s3)cc2)n1,10000.0,uM
CHEMBL512933,CNc1nccc(Nc2ccc(-c3nc4ccccc4s3)cc2)n1,10000.0,uM
CHEMBL461991,Cc1cc(Nc2cc(Nc3ccc(-c4nc5ccccc5s4)cc3)ccn2)n[nH]1,10000.0,uM
CHEMBL464014,CNc1cc(Nc2ccc(-c3nc4ccccc4s3)cc2)ccn1,10000.0,uM
CHEMBL518803,c1ccc2sc(-c3ccc(Nc4ncnc5[nH]ccc45)cc3)nc2c1,3100.0,uM
CHEMBL462162,COc1cc(Nc2ncnc3[nH]ccc23)ccc1-c1nc2ccccc2s1,1600.0,uM
CHEMBL464210,CNC(=O)c1cc(Nc2ccc(-c3nc4ccccc4s3)cc2)ccn1,1100.0,uM
CHEMBL301018,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC,24.0,uM
CHEMBL497949,NC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(CN2CCCCC2)cc1)c1ccccc1,10000.0,uM
CHEMBL502835,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,10000.0,uM
CHEMBL525203,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(CN(C)C(=O)N(C)C)cc1)c1ccccc1,10000.0,uM
CHEMBL521155,Nc1ncnc2c1ncn2CC(=O)c1c[nH]c2ccccc12,95000.0,uM
CHEMBL459729,Cc1cc(C2CCN(CCCF)CC2)cc2[nH]c(-c3c(NCCn4cc(Cl)cn4)cc[nH]c3=O)nc12,6000.0,uM
CHEMBL201511,COc1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)cc(OC)c1OC,26000.0,uM
CHEMBL453336,COc1cc(C2=C(c3cn(COCc4ccccc4)c4ccccc34)CNC2=O)cc(OC)c1OC,36000.0,uM
CHEMBL488811,COc1cc(C2=C(c3cn(COc4ccccc4)c4ccccc34)CNC2=O)cc(OC)c1OC,37000.0,uM
CHEMBL488646,COc1cc(C2=C(c3cn(COC(C)(C)C)c4ccccc34)CNC2=O)cc(OC)c1OC,25000.0,uM
CHEMBL77030,N#C/C(=C\c1ccc(O)c(O)c1)C(N)=S,5700.0,uM
CHEMBL477197,Oc1cc2c(cc1O)[C@@H]1c3ccc(O)c(O)c3OC[C@]1(O)C2,960.0,uM
CHEMBL525725,COc1ccc(/N=C/c2c(N)ncnc2Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)cc1,118.0,uM
CHEMBL497863,Nc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1/C=N/NCC(F)(F)F,20.0,uM
CHEMBL497697,CN/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,84.0,uM
CHEMBL515664,COC[C@H]1CCCN1/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,72.0,uM
CHEMBL456758,COC[C@@H]1CCCN1/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,39.0,uM
CHEMBL514566,Nc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1/C=N/N1CCN(CCO)CC1,8.0,uM
CHEMBL498134,CN1CCN(/N=C/c2c(N)ncnc2Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)CC1,8.0,uM
CHEMBL524457,Nc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1/C=N/N1CCCCC1,18.0,uM
CHEMBL498133,Nc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1/C=N/N1CCOCC1,7.0,uM
CHEMBL497459,CN(C)/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,2.0,uM
CHEMBL489083,N=C(N)SCCCn1c(=O)c2c(c1=O)n1c3ccccc3cc1c1cccc3ccn2c31,7700.0,uM
CHEMBL461139,O=c1[nH]cnc2[nH]c(-c3ccnc(/C=C/c4ccc(CN5CCOCC5)cc4)c3)cc12,10000.0,uM
CHEMBL461140,CN(C)CCOc1ccc(/C=C/c2cc(-c3cc4c(=O)[nH]cnc4[nH]3)ccn2)cc1,9500.0,uM
CHEMBL516640,COc1ccc(-n2cnc3ccc(-c4nnc(SCc5cccc(C#N)c5)o4)cc32)cc1,10000.0,uM
CHEMBL558708,Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2[C@H]1C[C@H](N2CCCC2)C1,10000.0,uM
CHEMBL595615,COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)cc3)ncnc2cc1OCCCN1CCN(C)CC1,100.0,uM
CHEMBL595406,COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)cc3C)ncnc2cc1OCCCN1CCN(C)CC1,490.0,uM
CHEMBL595142,COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)cc3O)ncnc2cc1OCCCN1CCN(C)CC1,3600.0,uM
CHEMBL593221,COc1cc(-c2nc3ccccc3s2)ccc1Nc1ncnc2cc(OCCCN3CCN(C)CC3)c(OC)cc12,10000.0,uM
CHEMBL593245,COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)cc3OC(F)(F)F)ncnc2cc1OCCCN1CCN(C)CC1,10000.0,uM
CHEMBL594228,COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)cc3F)ncnc2cc1OCCCN1CCN(C)CC1,2400.0,uM
CHEMBL596087,COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)c(C)c3)ncnc2cc1OCCCN1CCN(C)CC1,32.0,uM
CHEMBL606466,COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)c(O)c3)ncnc2cc1OCCCN1CCN(C)CC1,780.0,uM
CHEMBL593860,COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)c(OC)c3)ncnc2cc1OCCCN1CCN(C)CC1,5.0,uM
CHEMBL593987,COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)c(F)c3)ncnc2cc1OCCCN1CCN(C)CC1,300.0,uM
CHEMBL593274,COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)c(Cl)c3)ncnc2cc1OCCCN1CCN(C)CC1,38.0,uM
CHEMBL593306,COc1ccc2nc(-c3ccc(Nc4ncnc5cc(OCCCN6CCN(C)CC6)c(OC)cc45)cc3)sc2c1,130.0,uM
CHEMBL604992,COc1cc2c(Nc3ccc(-c4nc5ccc(F)cc5s4)cc3)ncnc2cc1OCCCN1CCN(C)CC1,6950.0,uM
CHEMBL593275,COc1cc2c(Nc3ccc(-c4nc5ccc(Cl)cc5s4)cc3)ncnc2cc1OCCCN1CCN(C)CC1,2300.0,uM
CHEMBL596292,COc1cc2c(Nc3ccc(-c4nc5cc(Cl)ccc5s4)cc3)ncnc2cc1OCCCN1CCN(C)CC1,10000.0,uM
CHEMBL593908,COc1cc2c(Nc3ccc(-c4nc5cc(C(F)(F)F)ccc5s4)cc3)ncnc2cc1OCCCN1CCN(C)CC1,10000.0,uM
CHEMBL593909,COc1cc2c(Nc3ccc(-c4nc5ccc(Cl)cc5s4)cc3F)ncnc2cc1OCCCN1CCN(C)CC1,10000.0,uM
CHEMBL593292,COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)cc3)c2cc1OCCCN1CCN(C)CC1,2200.0,uM
CHEMBL595374,COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)cc3C)c2cc1OCCCN1CCN(C)CC1,5900.0,uM
CHEMBL593294,COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)cc3O)c2cc1OCCCN1CCN(C)CC1,2300.0,uM
CHEMBL593910,COc1cc(-c2nc3ccccc3s2)ccc1Nc1ncnc2cc(OC)c(OCCCN3CCN(C)CC3)cc12,10000.0,uM
CHEMBL594661,COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)cc3F)c2cc1OCCCN1CCN(C)CC1,10000.0,uM
CHEMBL604485,COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)c(O)c3)c2cc1OCCCN1CCN(C)CC1,10000.0,uM
CHEMBL593911,COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)c(OC)c3)c2cc1OCCCN1CCN(C)CC1,47.0,uM
CHEMBL593760,COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)c(F)c3)c2cc1OCCCN1CCN(C)CC1,10000.0,uM
CHEMBL604893,COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)c(Cl)c3)c2cc1OCCCN1CCN(C)CC1,180.0,uM
CHEMBL593971,COc1cc2ncnc(Nc3ccc(-c4nc5cc(Cl)ccc5s4)cc3)c2cc1OCCCN1CCN(C)CC1,10000.0,uM
CHEMBL593905,COc1cc2ncnc(Nc3ccc(-c4nc5cc(C(F)(F)F)ccc5s4)cc3)c2cc1OCCCN1CCN(C)CC1,10000.0,uM
CHEMBL590109,NCCn1cc(-c2cc(-c3cc4ccccc4s3)c3[nH]ncc3c2)c2nc(N)ncc21,10000.0,uM
CHEMBL601040,Cc1ccc(NC(=O)c2ccc(N(CCCl)CCCl)cc2)cc1,1880.0,uM
CHEMBL589588,COc1ccc(NC(=O)c2ccc(N(CCCl)CCCl)cc2)cc1,410.0,uM
CHEMBL589589,CC(C)c1ccc(NC(=O)c2ccc(N(CCCl)CCCl)cc2)cc1,2320.0,uM
CHEMBL589825,O=C(Nc1ccccc1F)c1ccc(N(CCCl)CCCl)cc1,15390.0,uM
CHEMBL592710,O=C(Nc1ccccc1Cl)c1ccc(N(CCCl)CCCl)cc1,12870.0,uM
CHEMBL604672,O=C(Nc1ccccc1Br)c1ccc(N(CCCl)CCCl)cc1,9950.0,uM
CHEMBL592711,O=C(Nc1ccc(F)cc1)c1ccc(N(CCCl)CCCl)cc1,3890.0,uM
CHEMBL589830,O=C(Nc1ccc(Cl)cc1)c1ccc(N(CCCl)CCCl)cc1,3330.0,uM
CHEMBL589831,O=C(Nc1ccc(Br)cc1)c1ccc(N(CCCl)CCCl)cc1,2580.0,uM
CHEMBL589832,O=C(Nc1ccc([N+](=O)[O-])cc1)c1ccc(N(CCCl)CCCl)cc1,27190.0,uM
CHEMBL602645,CCCN(CCC)C(=O)c1ccc(N(CCCl)CCCl)cc1,39640.0,uM
CHEMBL589119,CCCCN(CCCC)C(=O)c1ccc(N(CCCl)CCCl)cc1,44510.0,uM
CHEMBL589120,CN(C(=O)c1ccc(N(CCCl)CCCl)cc1)c1ccccc1,22750.0,uM
CHEMBL590083,CCCCNC(=O)c1ccc(N(CCCl)CCCl)cc1,30060.0,uM
CHEMBL589259,CC(C)(C)NC(=O)c1ccc(N(CCCl)CCCl)cc1,46100.0,uM
CHEMBL590081,CCCCCCCCCCCCNC(=O)c1ccc(N(CCCl)CCCl)cc1,50000.0,uM
CHEMBL589503,O=C(NC1CCCC1)c1ccc(N(CCCl)CCCl)cc1,48350.0,uM
CHEMBL589846,O=C(NCCCN1CCOCC1)c1ccc(N(CCCl)CCCl)cc1,50000.0,uM
CHEMBL589847,O=C(NCc1ccccc1)c1ccc(N(CCCl)CCCl)cc1,25870.0,uM
CHEMBL602728,O=C(Nc1cccc2ccccc12)c1ccc(N(CCCl)CCCl)cc1,350.0,uM
CHEMBL592457,O=C1CSC(N/N=C/c2cc(Br)ccc2O)=N1,420.0,uM
CHEMBL592480,O=C1CSC(N/N=C/c2cc(Cl)ccc2O)=N1,1780.0,uM
CHEMBL591910,O=C1CSC(N/N=C/c2ccc(Br)cc2)=N1,2430.0,uM
CHEMBL589823,O=C1CSC(N/N=C/c2ccc(Cl)cc2)=N1,2750.0,uM
CHEMBL602328,O=C1CSC(N/N=C/c2cc(F)ccc2O)=N1,3590.0,uM
CHEMBL590875,O=C1CSC(N/N=C/c2cc(Br)cc(Br)c2O)=N1,3730.0,uM
CHEMBL589822,O=C1CSC(N/N=C/c2ccc(F)cc2)=N1,3890.0,uM
CHEMBL592481,O=C1CSC(N/N=C/c2cc(Cl)cc(Cl)c2O)=N1,4510.0,uM
CHEMBL592707,Cc1ccc(/C=N/NC2=NC(=O)CS2)cc1,5830.0,uM
CHEMBL590876,O=C1CSC(N/N=C/c2ccc(O)cc2)=N1,6930.0,uM
CHEMBL604671,O=C1CSC(N/N=C/c2ccc([N+](=O)[O-])cc2)=N1,8460.0,uM
CHEMBL592708,COc1ccc(/C=N/NC2=NC(=O)CS2)cc1,9170.0,uM
CHEMBL590524,O=C1CSC(N/N=C/c2cccc(Br)c2)=N1,10260.0,uM
CHEMBL592139,O=C1CSC(N/N=C/c2cccc(Cl)c2)=N1,14340.0,uM
CHEMBL590877,O=C1CSC(N/N=C/c2cccc(F)c2)=N1,21750.0,uM
CHEMBL591051,O=C1CSC(N/N=C/c2cccc(O)c2)=N1,27830.0,uM
CHEMBL592240,O=C1CSC(NN=C2CCCCCCC2)=N1,31000.0,uM
CHEMBL590568,Cc1cccc(/C=N/NC2=NC(=O)CS2)c1,31780.0,uM
CHEMBL591050,O=C1CSC(N/N=C/c2cccc([N+](=O)[O-])c2)=N1,37640.0,uM
CHEMBL592141,COc1cccc(/C=N/NC2=NC(=O)CS2)c1,45510.0,uM
CHEMBL589165,O=C1CSC(NN=C2CCCCCC2)=N1,47000.0,uM
CHEMBL591052,O=C1CSC(NN=C2CCC2)=N1,50000.0,uM
CHEMBL591000,O=C1CSC(NN=C2CCCC2)=N1,50000.0,uM
CHEMBL591053,O=C1CSC(NN=C2CCCCC2)=N1,50000.0,uM
CHEMBL591706,CCCCN(Cc1cccc(Cl)c1O)C(=O)Nc1ccccc1,50000.0,uM
CHEMBL589068,Cc1cc(C)c(O)c(CN(Cc2ccc(O)cc2)C(=O)Nc2ccccc2)c1,16120.0,uM
CHEMBL601828,O=C(Nc1ccccc1)N(Cc1ccc(O)cc1)Cc1cc(Br)cc(Br)c1O,4530.0,uM
CHEMBL590526,O=C(Nc1ccccc1)N(Cc1ccc(O)cc1)Cc1cc(Cl)cc(Cl)c1O,2210.0,uM
CHEMBL590525,Cc1cccc(CN(Cc2ccc(O)cc2)C(=O)Nc2ccccc2)c1O,18430.0,uM
CHEMBL590714,O=C(Nc1ccccc1)N(Cc1ccc(O)cc1)Cc1cccc(Br)c1O,2660.0,uM
CHEMBL592211,O=C(Nc1ccccc1)N(Cc1ccc(O)cc1)Cc1cccc(Cl)c1O,2270.0,uM
CHEMBL592210,Cc1cc(C)c(O)c(CN(Cc2ccc(F)cc2)C(=O)Nc2ccccc2)c1,50000.0,uM
CHEMBL603186,O=C(Nc1ccccc1)N(Cc1ccc(F)cc1)Cc1cc(Br)cc(Br)c1O,12420.0,uM
CHEMBL589809,O=C(Nc1ccccc1)N(Cc1ccc(F)cc1)Cc1cc(Cl)cc(Cl)c1O,9640.0,uM
CHEMBL600048,Cc1cccc(CN(Cc2ccc(F)cc2)C(=O)Nc2ccccc2)c1O,38230.0,uM
CHEMBL592427,O=C(Nc1ccccc1)N(Cc1ccc(F)cc1)Cc1cccc(Br)c1O,5170.0,uM
CHEMBL592426,O=C(Nc1ccccc1)N(Cc1ccc(F)cc1)Cc1cccc(Cl)c1O,3450.0,uM
CHEMBL590962,CCCCN(Cc1cccc(Br)c1O)C(=O)Nc1ccccc1,50000.0,uM
CHEMBL591707,CCCCN(Cc1cccc(C)c1O)C(=O)Nc1ccccc1,50000.0,uM
CHEMBL591708,CCCCN(Cc1cc(Cl)cc(Cl)c1O)C(=O)Nc1ccccc1,50000.0,uM
CHEMBL590759,CCCCN(Cc1cc(Br)cc(Br)c1O)C(=O)Nc1ccccc1,50000.0,uM
